date,close,returns_1d,returns_5d,returns_20d,sma_5,sma_10,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_hist,macd_hist_prev,rsi_14,bb_upper,bb_middle,bb_lower,bb_width,bb_pct_b,bb_std,bb_band_position,bb_width_pct,bb_expansion_ratio,bb_squeeze,plus_di,minus_di,adx,adx_normalized,di_divergence,adx_momentum,trend_bullish,trend_bearish,adx_strength,kdj_k,kdj_d,kdj_j,kdj_j_divergence,stoch_k,stoch_d,williams_r,cci,supertrend,supertrend_trend,perf_ama,target_factor,atr,supertrend_signal,signal_confidence,supertrend_performance_index,supertrend_signal_strength,supertrend_adaptive_factor,supertrend_value,supertrend_factor,supertrend_confidence_norm,supertrend_distance_norm,atr_14,atr_normalized,volume_sma_20,volume_ratio,mfi_14,mfi,obv,obv_sma,volatility_20d,price_vs_sma20,price_vs_sma50,realized_vol_20d,volatility_regime,vol_of_vol,vol_percentile,vol_trend,hmm_regime,hmm_regime_prob_0,hmm_regime_prob_1,hmm_regime_prob_2,garch_variance,garch_vol_regime,distance_to_support_pct,distance_to_resistance_pct,sr_ratio,pivot_pp,price_vs_pivot_pct,fib_nearest,distance_to_fib_pct,sr_nearest_support,sr_nearest_resistance,sr_support_distance_pct,sr_resistance_distance_pct,sr_poly_support,sr_poly_resistance,sr_poly_support_slope,sr_poly_resistance_slope,sr_poly_is_diverging,sr_poly_is_converging,sr_support_prob_avg,sr_support_prob_max,sr_resistance_prob_avg,sr_resistance_prob_max,sr_logistic_support_count,sr_logistic_resistance_count,sr_density_2pct,sr_density_5pct,sr_signal_count,sr_signal_bullish,sr_signal_bearish,support_volume_strength,resistance_volume_strength,support_touches_count,resistance_touches_count,support_strength_score,resistance_strength_score,polynomial_support,polynomial_resistance,support_slope,resistance_slope,spy_correlation_20d,spy_correlation_60d,spy_correlation_120d,spy_correlation_change,market_beta_20d,market_beta_60d,market_beta_momentum,market_beta_regime,market_rs_20d,market_rs_60d,market_rs_trend,market_rs_percentile,momentum_spread_5d,momentum_spread_20d,momentum_alignment
2025-05-08,196.633,0.006318373128950894,-0.07420773532999703,-0.006839334481893,198.43316,204.40314,201.287215,210.892248,212.75330377358492,201.4412409275159,204.15538566164585,-2.7141447341299454,-2.664140094243861,-0.0500046398860845,0.20992897039545078,37.993403360861784,214.59456588412027,201.287215,187.97986411587974,13.22225148191381,0.32512616370723746,6.653675442060131,-0.6994953451710505,nan,1.0,False,14.546581029923257,29.594460963806828,24.69251234963176,0.2469251234963176,15.047879933883571,1.4458365907087867,0,1,1.0,26.7529461149821,42.73422350155767,-5.209608658169046,-47.94383215972672,26.7529461149821,42.73422350155767,-68.96958924788775,-51.1965265108994,224.9679123900941,0,225.67609999999996,4.5,6.331211343653481,0,3,0.0,0,4.5,224.9679123900941,4.5,0.3,0.1441004937629701,6.7799436859475195,3.4480192469969535,61878765.0,0.8157709676332422,56.77856480627028,56.77856480627028,-379024700.0,-382329295.0,0.3782307073560691,-0.023122258410699325,-0.06761390300130893,0.3782307073560691,2,0.1347626597705209,nan,-0.39148824675366534,2,2.7540232589660585e-10,6.8656965985675035e-19,0.9999999997245936,0.0005820572435177775,2,-23.852964660051967,40.76599553482883,0.5803214187282011,nan,nan,266.34,-35.45030589982351,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-09,197.6685,0.005266155731743938,-0.03321156476925191,0.042590022769743774,197.07507999999999,203.33281,201.690955,210.120214,212.47395555555556,200.86081924635963,203.67487561263505,-2.814056366275423,-2.6941233486501734,-0.11993301762524977,-0.0500046398860845,40.873313241955245,214.00781030652595,201.690955,189.37409969347405,12.213592133098832,0.3367093344894312,6.158427653262975,-0.6531626620422755,nan,1.0,False,14.64436824873918,27.686660206319253,25.508209525943943,0.2550820952594394,13.042291957580073,0.8156971763121845,0,1,2.0,26.094360290471958,37.18760243119577,3.907876009024335,-33.279726422171436,26.094360290471958,37.18760243119577,-75.22281135854833,-42.9193118856287,223.97119176526962,0,225.67609999999996,4.5,5.732209281171029,0,3,0.0,0,4.5,223.97119176526962,4.5,0.3,0.13306466010148116,6.280844527821183,3.177463545188628,57607460.0,0.6327982521708126,62.14025402185373,62.14025402185373,-342570800.0,-369481945.0,0.34376441344280767,-0.01994365587688356,-0.05925995297149283,0.34376441344280767,2,0.17557362624530215,nan,-0.4311432847929683,2,1.156099660243929e-16,2.746360005602877e-10,0.9999999997253894,0.0005135455741063196,2,-23.204152406680883,40.02858320875607,0.5803214187282011,nan,nan,266.34,-34.7407401786324,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-12,210.1505,0.06314612596341851,0.061221985497929676,0.06518522723644016,199.4998,203.42505,202.33397499999998,209.50741399999998,212.4317109090909,202.29000090076585,204.1545514931806,-1.8645505924147585,-2.5282087974030905,0.663658204988332,-0.11993301762524977,64.07825265284043,215.002451669888,202.33397499999998,189.66549833011197,12.522342498226518,0.8085029559465223,6.334238334943999,1.2340118237860904,nan,1.0,False,31.491478913673742,21.015126133714105,24.767441249176947,0.24767441249176947,10.476352779959637,-0.7407682767669961,1,0,1.0,45.264902068672534,39.880035643688025,56.034634918641544,16.15459927495352,45.264902068672534,39.880035643688025,-16.394014374926325,85.17035744714407,223.97119176526962,0,225.67609999999996,4.5,7.0464621391399325,0,3,0.0,0,4.5,223.97119176526962,4.5,0.3,0.06576568585499264,7.171478590778359,3.4125441484927985,56424455.0,1.1302865043180301,62.8269539348242,62.8269539348242,-278795000.0,-357817600.0,0.38403634505979445,0.0386317967607764,0.0030695142845876136,0.38403634505979445,2,0.1905541522119672,nan,-0.4032569829240512,2,1.3849421026309114e-10,7.930157026082658e-17,0.9999999998615294,0.00045399107840254335,2,-15.886376668149731,31.711511511987833,0.5803214187282011,nan,nan,266.34,-26.737742712960465,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-13,212.284,0.01015224803176773,0.07404757736710499,0.05278088009791637,202.42688,203.6241,202.86611499999998,209.01315199999996,212.4290732142857,203.82753922372495,204.75673286405612,-0.9291936403311638,-2.2084057659887053,1.2792121256575415,0.663658204988332,66.65892500728523,216.24752827652262,202.86611499999998,189.48470172347734,13.19235918381208,0.851901731356114,6.690706638261323,1.407606925424455,nan,1.0,False,32.9464675841042,19.207583302121733,24.977501089389694,0.24977501089389695,13.738884281982465,0.2100598402127467,1,0,1.0,61.39705619235882,47.05237582657829,90.08641692391986,43.034041097341564,61.39705619235882,47.05237582657829,-6.338635560268624,102.0804575413959,223.97119176526962,0,225.67609999999996,4.5,6.56286902293267,0,3,0.0,0,4.5,223.97119176526962,4.5,0.3,0.05505451077457383,6.8001747786745765,3.2033383480029474,53952275.0,0.9621336635016781,62.862574015222364,62.862574015222364,-226885700.0,-348625435.0,0.3786707439174383,0.046424140374552024,0.015649005666399547,0.3786707439174383,2,0.19524972775478094,nan,-0.4133512832141099,2,1.878457640154729e-11,1.3845851188709794e-10,0.9999999998427711,0.0008678197453468247,2,-14.721693580298092,30.387782404703135,0.5803214187282011,nan,nan,266.34,-25.46400105519021,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-14,211.6858,-0.0028179231595409915,0.0833548278798597,0.05178801050169235,205.68436000000003,203.63488999999998,203.38726499999999,208.548744,212.41603333333333,205.03650242007495,205.26999709634825,-0.23349467627329545,-1.8134235480456233,1.5799288717723279,1.2792121256575415,65.14481667305358,217.2803955647466,203.38726499999999,189.49413443525336,13.661750714575593,0.798656050244618,6.946565282373308,1.194624200978473,nan,1.0,False,31.757551407138696,17.85447508018501,25.383647737723102,0.25383647737723103,13.903076326953684,0.40614664833340797,1,0,2.0,71.70222258733388,55.26899141349682,104.56868493500798,49.29969352151116,71.70222258733388,55.26899141349682,-9.15800636267226,96.18877939706252,223.97119176526962,0,225.67609999999996,4.5,5.978674655126728,0,3,0.0,0,4.5,223.97119176526962,4.5,0.3,0.058035974851736026,6.3401248081846315,2.99506382014506,53851370.0,0.9159618408965269,63.02901296260183,63.02901296260183,-276211500.0,-339332365.0,0.3788410743351655,0.04080164507841735,0.015042315479013392,0.3788410743351655,2,0.18921218616617205,nan,-0.4130030382421311,2,2.2695361949879776e-12,1.8784287728039703e-11,0.9999999999789679,0.0007633905616074623,2,-15.04588404134807,30.75624345137935,0.5803214187282011,nan,nan,266.34,-25.81854805565606,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-15,210.8085,-0.004144349786334267,0.07209115458748028,0.08986077434897921,208.51945999999998,203.47631,204.25634,208.07057399999997,212.3883172413793,205.92450204775574,205.68025657069282,0.24424547706291833,-1.401889743023915,1.6461352200868333,1.5799288717723279,62.7335345350788,217.7163355972354,204.25634,190.7963444027646,13.17951315218456,0.7433938389008755,6.729997798617708,0.9735753556035012,nan,1.0,False,29.33084703045024,18.81375314518787,24.911802000273482,0.24911802000273484,10.51709388526237,-0.47184573744961966,1,0,1.0,77.17175719444874,62.569913340480795,106.37544490238466,43.80553156190386,77.17175719444874,62.569913340480795,-13.292800754094394,78.99868429076469,223.97119176526962,0,225.67609999999996,4.5,5.51157017237641,0,3,0.0,0,4.5,223.97119176526962,4.5,0.3,0.062439094084297424,5.949388167093345,2.822176604403212,53116225.0,0.8477541466849348,57.394814980187476,57.394814980187476,-321241000.0,-329304150.0,0.34678650414229134,0.03207812300954778,0.013158641067621818,0.34678650414229134,2,0.17424662927645504,nan,-0.45422310812734706,2,1.3341524248539085e-13,2.2690145362357563e-12,0.9999999999976126,0.0006636376364419701,2,-15.52465863568119,31.300398228724163,0.5803214187282011,nan,nan,266.34,-26.34215413515108,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-16,210.6191,-0.0008984457457835715,0.06551676164892228,0.0739012630707323,211.10958,204.09233,204.98103500000002,207.59678,212.35833050847458,206.64674788656254,206.04609682471556,0.6006510618469747,-1.0013815820497372,1.6020326438967118,1.6461352200868333,62.16039328263331,218.16984106912915,204.98103500000002,191.7922289308709,12.868318348699065,0.7137443287302908,6.594403034564558,0.8549773149211642,nan,1.0,False,27.356122546957895,17.547101045996403,24.502869027817148,0.24502869027817148,9.809021500961492,-0.4089329724563342,1,0,1.0,80.51574365099718,68.5518567773196,104.44351739835233,35.89166062103273,80.51574365099718,68.5518567773196,-14.185460115470645,71.48923347278964,223.97119176526962,0,225.67609999999996,4.5,5.01701195921706,0,3,0.0,0,4.5,223.97119176526962,4.5,0.3,0.06339449634562877,5.528336411480898,2.6248029791604357,53244885.0,1.0280405338465846,51.168896539377855,51.168896539377855,-375978900.0,-324621065.0,0.34544331751068486,0.027505300673303666,0.014558607315585568,0.34544331751068486,2,0.15666585157951485,nan,-0.458042471472399,2,8.504466120469479e-13,1.333393837973041e-13,0.9999999999990337,0.0005800906184845852,2,-15.628544609676895,31.41847059454721,0.5803214187282011,nan,nan,266.34,-26.455767781744377,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-19,208.1466,-0.011739201240533292,-0.009535547143594614,0.08228292372471557,210.70879999999997,205.10430000000002,205.77227499999998,206.99906,212.28813499999998,206.8774943655529,206.2016896525144,0.6758047130385023,-0.6659443230320893,1.3417490360705915,1.6020326438967118,54.64096983040274,217.66316549548,205.77227499999998,193.88138450451996,11.557330058658314,0.5998379810537553,5.945445247740013,0.39935192421502114,nan,1.0,False,22.907284961304704,27.49449283340157,22.44932407542812,0.2244932407542812,4.587207872096865,-2.0535449523890286,0,1,1.0,78.79781506776173,71.96717620746698,92.45909278835123,20.49191658088425,78.79781506776173,71.96717620746698,-25.83857664663594,20.933813671101905,223.97119176526962,0,225.67609999999996,4.5,5.373700693904868,0,3,0.0,0,4.5,223.97119176526962,4.5,0.3,0.07602618426277256,5.7217315566167795,2.7488950367754166,53214785.0,0.8670616634080172,45.87287540579781,45.87287540579781,-422119400.0,-319907880.0,0.3396496371833501,0.011538604994283256,0.005543696671859383,0.3396496371833501,2,0.1342416921521809,nan,-0.46127300633306106,2,1.812943461795413e-13,8.503910567332948e-13,0.9999999999989768,0.0005072901202508804,2,-17.002055282190526,32.97954422507981,0.5803214187282011,nan,nan,266.34,-27.957891217055653,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-20,206.2324,-0.009196402919865121,-0.028507094269940136,0.037004483258679555,209.49848000000003,205.96268,206.140235,206.593852,212.18886065573773,206.77824907854477,206.2039644930689,0.5742845854758798,-0.4178985413304955,0.9921831268063752,1.3417490360705915,49.31223184662457,217.6021106912251,206.140235,194.67835930877487,11.120464368564553,0.504020502511233,5.730937845612561,0.016082010044932094,nan,1.0,False,20.814896036168925,24.98310082845583,20.669585116690964,0.20669585116690964,4.168204792286904,-1.7797389587371555,0,1,1.0,73.77192461554037,72.56875901015812,76.17825582630488,3.609496816146759,73.77192461554037,72.56875901015812,-34.86037469070331,6.304046430980398,223.97119176526962,0,225.67609999999996,4.5,5.076409658649441,0,3,0.0,0,4.5,223.97119176526962,4.5,0.3,0.08601360293178768,5.4573140157345446,2.64619624061716,52690795.0,0.8065279713467979,39.69321734145072,39.69321734145072,-464616000.0,-319968345.0,0.3234876903796325,0.00044709854919891166,-0.0017495777173465244,0.3234876903796325,2,0.09894269867339892,nan,-0.4875685658908981,2,2.487217050861033e-12,1.8119568525474473e-13,0.9999999999973284,0.00046159265042522,2,-18.0880404824848,34.213828670955664,0.5803214187282011,nan,nan,266.34,-29.145565876166867,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-21,201.4769,-0.02305893739296061,-0.04822666423539035,-0.010972347739775845,207.4567,206.57053000000002,206.028475,206.225756,212.01608709677419,205.96265691261482,205.85381156765638,0.10884534495843923,-0.31254976407270857,0.4213951090311478,0.9921831268063752,38.53866686469802,217.62566448364203,206.028475,194.43128551635795,11.257851113679349,0.3037638771695491,5.798594741821016,-0.7849444913218041,nan,1.0,False,17.671091772562438,31.51744298705637,21.66691377540702,0.2166691377540702,13.846351214493932,0.9973286587160572,0,1,1.0,58.80329482631394,67.98027094887672,40.449342581188375,-27.530928367688347,58.80329482631394,67.98027094887672,-56.58181469862778,-43.80359600134727,223.97119176526962,0,225.67609999999996,4.5,5.300844266167724,0,3,0.0,0,4.5,223.97119176526962,4.5,0.3,0.1116470015434505,5.571112146969939,2.765136919899968,53004925.0,1.1170999675973505,32.19752387382063,32.19752387382063,-523827800.0,-325635860.0,0.3238607557511083,-0.022091970539509093,-0.02302746316517317,0.3238607557511083,2,0.023545682310765287,nan,-0.49110780861960324,2,3.7922696674458825e-14,2.4871879901758066e-12,0.9999999999974989,0.00041658021607192934,2,-20.875296373926737,37.381704800897765,0.5803214187282011,nan,nan,266.34,-32.19381477479551,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-22,200.7491,-0.0036123247876059805,-0.04771818973143882,-0.03237497457412264,205.44482000000002,206.98214000000002,205.69263999999998,205.91997,211.83724603174602,205.160571233751,205.475684784867,-0.31511355111601347,-0.3130625214813696,-0.002051029634643875,0.4213951090311478,37.10705580142298,217.49115019313865,205.69263999999998,193.89412980686132,11.471980906209058,0.2905015159085568,5.899255096569337,-0.8379939363657726,nan,1.0,False,16.30217178620439,31.641299909550064,23.04388468857192,0.23043884688571922,15.339128123345674,1.3769709131649002,0,1,1.0,43.08804876170282,59.682863553152096,9.898419178804275,-49.78444437434782,43.08804876170282,59.682863553152096,-60.06753035273828,-65.14000710148746,222.61917207089024,0,225.67609999999996,4.5,4.8899271268644995,0,3,0.0,0,4.5,222.61917207089024,4.5,0.3,0.10894231690647802,5.2337371940406126,2.607103690148854,52976495.0,0.8823233775658431,34.60833013383606,34.60833013383606,-570570200.0,-336006045.0,0.31626749500076035,-0.024033626093767795,-0.025111066206934703,0.31626749500076035,2,0.02466803045956506,nan,-0.5018274784812136,2,1.5418938442881978e-11,3.7755283443665337e-14,0.9999999999845386,0.00043082807681615675,2,-21.313520210053245,37.87977131653392,0.5803214187282011,nan,nan,266.34,-32.673073005059535,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-23,194.6776,-0.03024422027296758,-0.07568876706813388,-0.06572002545450006,202.25652,206.68305,205.00793,205.63812000000001,211.5691265625,203.54780642855854,204.67582665265465,-1.1280202240961046,-0.4760540620043166,-0.651966162091788,-0.002051029634643875,27.333452552156956,217.6633704593596,205.00793,192.35248954064036,12.34629358909153,0.09186209151812097,6.327720229679817,-1.632551633927515,nan,1.0,False,13.237486004331886,40.54189723770037,26.74085337159319,0.2674085337159319,27.304411233368484,3.696968683021268,0,1,2.0,31.671324759334077,50.34568395521276,-5.677393632423303,-56.02307758763607,31.671324759334077,50.34568395521276,-89.14629181733267,-123.5040669790065,219.43447260345565,0,225.67609999999996,4.5,5.432849467434591,0,3,0.0,0,4.5,219.43447260345565,4.5,0.3,0.12716857308419474,5.586038901501865,2.869379374669641,54987025.0,1.4263892254581876,34.262199401368576,34.262199401368576,-649003100.0,-352208990.0,0.331316926186702,-0.050389904429550485,-0.053300039895326806,0.331316926186702,2,0.025217956039422687,nan,-0.48584698635297024,2,6.729357782892113e-15,1.5418926722660872e-11,0.9999999999845954,0.00038209193359139374,2,-25.09698085449994,42.17989126638091,0.5803214187282011,nan,nan,266.34,-36.81080925591848,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-27,199.6026,0.025298236674378582,-0.04104799213631172,-0.046004814840836517,200.54772,205.62826,204.526655,205.3789,211.38502615384616,202.94085159339568,204.30003208579134,-1.3591804923956659,-0.6526793480825865,-0.7065011443130793,-0.651966162091788,41.70457853689007,217.2355189238091,204.526655,191.8177910761909,12.427586931208653,0.30627477682032767,6.354431961904552,-0.7749008927186893,nan,1.0,False,18.766126500406248,35.247904465294525,27.243923927601724,0.27243923927601726,16.481777964888277,0.5030705560085345,0,1,2.0,32.10054542837235,44.26397111293263,7.773694059251781,-36.49027705368085,32.10054542837235,44.26397111293263,-65.55856222610691,-66.50722117855082,219.43447260345565,0,225.67609999999996,4.5,5.436585927901026,0,3,0.0,0,4.5,219.43447260345565,4.5,0.3,0.09935678494897186,5.568353714634949,2.789720031019109,55864295.0,1.0075934906186501,41.36688415372298,41.36688415372298,-592714600.0,-367534665.0,0.3457310070803449,-0.024075370518331755,-0.028125089773097394,0.3457310070803449,2,0.02158738560700118,nan,-0.4665021254415306,2,4.2415926495180295e-14,5.879180712277356e-15,0.9999999999999432,0.0004464825909513222,2,-22.010334534720492,38.671740748868,0.5803214187282011,nan,nan,266.34,-33.435135614465935,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-28,199.812,0.0010490845309631958,-0.03113186870734186,-0.0498422442919062,199.26364,204.38106,204.00258,205.11371200000002,211.20967727272728,202.45948980979634,203.96758526462162,-1.5080954548252805,-0.8237625694311254,-0.6843328853941552,-0.7065011443130793,42.26474321616365,216.58077136101832,204.00258,191.42438863898167,12.331404201866787,0.33341881675503804,6.289095680509169,-0.6663247329798473,nan,1.0,False,22.49394001851718,32.698970578746376,26.07670058580341,0.26076700585803414,10.205030560229197,-1.1672233417983122,0,1,2.0,33.297850690777544,40.60859763888094,18.67635679457075,-21.932240844310186,33.297850690777544,40.60859763888094,-66.0154375104075,-42.62650973513224,219.43447260345565,0,225.67609999999996,4.5,4.961097577373569,0,3,0.0,0,4.5,219.43447260345565,4.5,0.3,0.0982046754121656,5.2020932193502905,2.6034938939354446,56289900.0,0.805467765975779,48.70458563680204,48.70458563680204,-547374900.0,-382434735.0,0.34490784289550463,-0.020541799030188653,-0.02584767224143459,0.34490784289550463,2,0.017675324656140225,nan,-0.4642303287116522,2,9.863933456809388e-14,4.2375785758891675e-14,0.9999999999998863,0.0004688958681591839,2,-21.88246952135006,38.52641482994013,0.5803214187282011,nan,nan,266.34,-33.29529757972492,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
2025-05-29,199.3434,-0.002345204492222752,-0.010589303289856078,-0.057825037492100995,198.83694,203.14682,203.39085500000002,204.86524,211.03256865671642,201.98009137751998,203.6250530227978,-1.6449616452778173,-0.9880023846004637,-0.6569592606773536,-0.6843328853941552,41.2414761652451,215.62108660229995,203.39085500000002,191.16062339770008,12.026333831282567,0.33453072960454505,6.11511580114997,-0.6618770815818198,nan,1.0,False,19.453957624512828,31.824027540027235,25.816280384278546,0.25816280384278545,12.370069915514406,-0.260420201524866,0,1,2.0,33.51898843028534,38.245394569349074,24.06617615215788,-14.179218417191194,33.51898843028534,38.245394569349074,-68.31049378483476,-41.057386631477065,219.43447260345565,0,225.67609999999996,4.5,5.019788926942009,0,3,0.0,0,4.5,219.43447260345565,4.5,0.3,0.10078624425717451,5.2130007901035835,2.6150857214753955,56245415.0,0.9137953733651001,41.903271566308966,41.903271566308966,-598771700.0,-402518970.0,0.34346679231311406,-0.01989988684594503,-0.026953523203838765,0.34346679231311406,2,0.011371395547770509,nan,-0.46581853148005636,2,2.289700470189792e-14,9.8591548024011e-14,0.9999999999998863,0.00041298732273602234,2,-22.168980763847706,38.85205128436657,0.5803214187282011,nan,nan,266.34,-33.60863715578242,243.5358,276.7924,7.95,4.62,nan,nan,-48.23922058267715,-69.75429742890822,0.0,0.0,0.7180731850948643,0.7481145972140691,0.7738222408935322,0.947249107514632,3.0,4.0,0.0,1.0,0.0,0.0,0.0,87.33,88.11,13,33,71.08,81.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,nan,nan,nan,0.5,nan,nan,0.0
