time,open,high,low,close,Basis,Upper,Lower,Volume,Trailing Stop,Trailing Stop AMA,Plot,Plot,Plot,Zero line,RSI Cloud Lead,RSI Cloud Base,RSI Overbought ,Signal RSI Overbought,RSI Oversold,Signal RSI Oversold,Baseline,Cloud Flip Bullish,Cloud Flip Bearish,RSI,ADX Current Timeframe,ADX Different Timeframe
2025-12-17T12:30:00-06:00,273.02405929784356,273.09,272.45,272.85749999999996,273.7502916666663,275.8480341719572,271.6525491613755,60970,,,27.423491557094454,25.290976409185177,-0.31211554114361206,0,35.24005723527161,43.885993878510845,70,80,30,20,50,,,39.4122530956458,23.624836347201352,32.950788904648284
2025-12-17T12:45:00-06:00,272.94077964892176,273.12,272.715,272.93125,273.7656666666663,275.8321779916033,271.69915534172924,63495,,,33.550184847585996,28.044045888652118,-0.31837716135368055,0,36.103875875906056,43.45050023282345,70,80,30,20,50,,,40.61979153585538,23.535889590861213,32.950788904648284
2025-12-17T13:00:00-06:00,272.93601482446087,273.43,272.81,273.14750000000004,273.7974166666663,275.794528324207,271.8003050091256,66425,,,42.78345656505804,32.95718278078743,-0.3024040471438525,0,40.929535994580505,43.54185181225867,70,80,30,20,50,,,44.13563707858762,22.685197302146847,32.950788904648284
2025-12-17T13:15:00-06:00,273.0417574122305,273.97,273.0417574122305,273.6325,273.84349999999966,275.7577414077369,271.92925859226244,87484,,,54.91119326559357,40.27518627572281,-0.24775384031687508,0,50.591717721864,44.55295241901903,70,80,30,20,50,44.55295241901903,,51.12510636296138,21.36268740114509,32.950788904648284
2025-12-17T13:30:00-06:00,273.3371287061152,274.12,273.3371287061152,273.87250000000006,273.8794166666664,275.75363436281174,272.005198970521,75207,,,65.00067574991782,48.51701610045448,-0.18296802197301076,0,58.07943379590654,45.836578571412765,70,80,30,20,50,,,54.18014856197206,20.41263768122512,32.950788904648284
2025-12-17T13:45:00-06:00,273.60481435305763,274.04,273.59,273.79499999999996,273.8852916666664,275.7573078129028,272.01327552042994,83244,,,70.18009121850724,55.7380411398054,-0.13630713270680417,0,60.25140847641461,46.7953643642469,70,80,30,20,50,,,53.02747201766877,19.530448655585147,32.950788904648284
2025-12-17T14:00:00-06:00,273.69990717652877,273.95,273.58,273.7575,273.8970416666663,275.7612606144253,272.03282271890737,64323,,,72.88453187022223,61.45353804994434,-0.10118755128502244,0,60.5148522966476,47.548788617173365,70,80,30,20,50,,,52.44604626119539,18.687111539963002,32.950788904648284
2025-12-17T14:15:00-06:00,273.72870358826435,273.93,273.575,273.73625000000004,273.91133333333306,275.7637914901087,272.0588751765574,78970,,,74.26334060809306,65.72347223599392,-0.07421423192283783,0,60.126179192554645,48.15527686163435,70,80,30,20,50,,,52.09745045063075,17.891065250226053,32.950788904648284
2025-12-17T14:30:00-06:00,273.7324767941322,273.87,273.42,273.61125000000004,273.90470833333296,275.7599881510358,272.0494285156301,135608,,,72.68753645330038,68.04482697509609,-0.06220705314137831,0,56.79079744252793,48.40023489276472,70,80,30,20,50,,,49.992462095112174,16.74330989576676,32.950788904648284
2025-12-17T14:45:00-06:00,273.6718633970661,273.6718633970661,271.69,272.645,273.8557499999997,275.76316476447823,271.9483352355212,649194,,,61.55849480974458,65.88271625331225,-0.1291705791315394,0,42.11329675860533,46.93481392259555,70,80,30,20,50,,46.93481392259555,37.40957761649596,18.25357863239367,32.950788904648284
2025-12-18T08:30:00-06:00,273.15843169853304,273.62,266.96,270.56,273.73199999999974,275.9685329940886,271.4954670059109,613662,,,57.798773076142616,63.188068527589046,-0.34648763705394003,0,27.220929071323717,43.82401749025635,70,80,30,20,50,,,23.603840680051547,22.027412556577307,30.985210147863956
2025-12-18T08:45:00-06:00,271.85921584926655,271.85921584926655,268.09,268.66874999999993,273.53729166666636,276.3987475959394,270.6758357373933,337113,,,46.487589871990544,57.621242309056214,-0.6636706580808323,0,17.505212531846215,40.29406801676604,70,80,30,20,50,,,17.34939643907903,25.531686914747826,30.985210147863956
2025-12-18T09:00:00-06:00,270.26398292463324,270.26398292463324,268.38,269.01874999999995,273.3412499999997,276.582993358189,270.0995066418104,268249,,,40.576223788030795,51.93956946871441,-0.8766924476822169,0,16.04244323250952,37.78754905142637,70,80,30,20,50,,,21.495175776718497,28.785655961620453,30.985210147863956
2025-12-18T09:15:00-06:00,269.64136646231657,271.06,268.715,269.98875,273.17779166666634,276.58069377886324,269.77488955446944,254403,,,41.31046745944042,48.39653546562308,-0.9562201466840747,0,23.524559562413987,36.978231803479595,70,80,30,20,50,,,31.71766969182555,30.57289548884774,30.985210147863956
2025-12-18T09:30:00-06:00,269.8150582311583,272.22,269.8150582311583,271.3825,273.0432499999997,276.399958804823,269.68654119517646,179433,,,48.629963523270284,48.47434481817215,-0.8964487410965489,0,35.675318061610426,37.80363157479128,70,80,30,20,50,,,43.168730088317275,30.729328293604024,30.985210147863956
2025-12-18T09:45:00-06:00,270.59877911557913,272.11,270.59877911557913,271.74375,272.9193749999997,276.1831943214235,269.6555556785759,178440,,,55.29778534262963,50.74882499299131,-0.8105856883872775,0,43.54174232727401,38.85782452344841,70,80,30,20,50,38.85782452344841,,45.71007868971971,30.874587326592,30.985210147863956
2025-12-18T10:00:00-06:00,271.1712645577895,272.66,271.1712645577895,272.27250000000004,272.815708333333,275.95519732335833,269.6762193433077,146943,,,62.49230069634083,54.663316894107815,-0.6918971349724643,0,50.024480754810796,40.248087964080334,70,80,30,20,50,,,49.28480032818784,30.34592275194411,30.985210147863956
2025-12-18T10:15:00-06:00,271.7218822788948,272.72,271.7218822788948,272.38,272.71170833333304,275.6912580395317,269.73215862713437,110418,,,68.5790462644621,59.30189335089258,-0.5824471613856304,0,53.79397998778279,41.54908358407369,70,80,30,20,50,,,50.00555511403054,29.783110453943117,30.985210147863956
2025-12-18T10:30:00-06:00,272.0509411394474,273.16,272.0509411394474,272.69,272.62541666666635,275.4484234365179,269.8024098968148,84772,,,74.39804285498673,64.33394318559063,-0.46532883836022165,0,57.28143702549052,42.95838066432297,70,80,30,20,50,,,52.11881168594331,28.73130441863617,30.985210147863956
2025-12-18T10:45:00-06:00,272.3704705697237,273.15,272.3704705697237,272.9225,272.564583333333,275.27860259560345,269.8505640710626,69744,,,81.37055585467222,70.0128140752845,-0.3497195671766917,0,60.24123441708042,44.39053735315025,70,80,30,20,50,,,53.69955583052753,27.754627385851144,30.985210147863956
2025-12-18T11:00:00-06:00,272.64648528486185,272.85,270.94,271.91375000000005,272.48454166666636,275.12806657705283,269.8410167562799,119646,,,78.88964532570918,72.97175782542605,-0.33562718015622295,0,54.17321756733834,44.674877961176676,70,80,30,20,50,,,46.523091913348445,27.97460910105177,30.985210147863956
2025-12-18T11:15:00-06:00,272.2801176424309,272.2801176424309,269.95,270.55,272.3836249999997,275.0831076163964,269.68414238360305,97569,,,66.35387678631842,70.76579747905684,-0.42955049881362584,0,44.557420321914336,43.910957428665384,70,80,30,20,50,,,38.94547396734196,28.779616439926865,30.985210147863956
2025-12-18T11:30:00-06:00,271.41505882121544,271.99,270.1,271.06500000000005,272.3142916666664,275.0387222405157,269.5898610928171,96342,,,56.69195700781355,66.07451732197575,-0.4571593610230593,0,43.24929166388863,43.754627784489806,70,80,30,20,50,,43.754627784489806,42.73848509734855,29.5271232545966,30.985210147863956
2025-12-18T11:45:00-06:00,271.24002941060775,272.41,271.24002941060775,272.1825,272.2963749999997,275.0169645003637,269.57578549963574,68213,,,60.97740020666273,64.37547828353807,-0.3844351435402018,0,48.80934601847821,44.587021001609074,70,80,30,20,50,44.587021001609074,,49.99757691288432,29.659772783004428,30.985210147863956
2025-12-18T12:00:00-06:00,271.71126470530385,272.45,271.71126470530385,272.1975,272.2867499999997,275.00662741765046,269.56687258234894,61088,,,63.990125579104095,64.24702738206008,-0.3218798717967388,0,51.66559943456023,45.320623476823776,70,80,30,20,50,,,50.089039565719354,29.72892486776445,30.985210147863956
2025-12-18T12:15:00-06:00,271.9543823526519,272.74,271.9543823526519,272.38125,272.2770416666664,274.9934191168265,269.56066421650627,81750,,,67.90670884920549,65.46692120444187,-0.2545430649117293,0,54.13000548761655,46.1132146899775,70,80,30,20,50,,,51.26505757547667,29.391812270851414,30.985210147863956
2025-12-18T12:30:00-06:00,272.16781617632597,272.96,272.16781617632597,272.6725,272.2639583333331,274.96878542914766,269.55913123751856,58402,,,73.54216727018678,68.15866989302351,-0.17565191347864584,0,57.049019352885615,47.05137086619223,70,80,30,20,50,,,53.14938601158798,28.775659958395384,30.985210147863956
2025-12-18T12:45:00-06:00,272.420158088163,272.67,271.615,272.15375,272.22762499999976,274.90800365410024,269.5472463458993,100621,,,71.98384068012474,69.43372682205727,-0.15322264197436652,0,54.33927660767233,47.375157360834756,70,80,30,20,50,,,49.47976957601119,28.679684956371116,30.985210147863956
2025-12-18T13:00:00-06:00,272.28695404408154,272.28695404408154,271.11,271.51,272.1720416666664,274.8404559495154,269.50362738381745,133011,,,65.26497462838888,68.04414275750115,-0.1852570002889138,0,48.65841355609817,47.09845549982523,70,80,30,20,50,,,45.299893403263304,28.986797685487055,30.985210147863956
2025-12-18T13:15:00-06:00,271.89847702204077,271.89847702204077,271.09,271.3275,272.11891666666645,274.7890110574533,269.4488222758796,72983,,,58.76468961936891,64.95099171145706,-0.22280235793948577,0,44.689501801792616,46.70678730842125,70,80,30,20,50,,46.70678730842125,44.16094406429539,29.28753071538921,30.985210147863956
2025-12-18T13:30:00-06:00,271.6129885110204,271.6129885110204,270.64,271.0375,272.05824999999976,274.7411358529944,269.37536414700514,90716,,,50.10303317281953,60.001672198577886,-0.2728130813644043,0,40.89870133900696,46.12445181213771,70,80,30,20,50,,,42.3392710862947,29.91508763549299,30.985210147863956
2025-12-18T13:45:00-06:00,271.3252442555102,271.3252442555102,270.52,270.8025,271.9872916666664,274.686619984654,269.28796334867883,120928,,,37.26131173269973,52.42155204328517,-0.32763272984414016,0,37.567513068371845,45.42360146776836,70,80,30,20,50,,,40.8680742293676,30.588639842276415,30.985210147863956
2025-12-18T14:00:00-06:00,271.0638721277551,271.6,270.69,271.1825,271.9217916666664,274.60061476675355,269.2429685665793,99927,,,33.89142093655423,46.24484167437486,-0.33653550025030654,0,40.09074725886878,45.26605411042433,70,80,30,20,50,,,44.24199628768816,30.734458396717873,30.985210147863956
2025-12-18T14:15:00-06:00,271.12318606387754,271.95,271.12318606387754,271.72375,271.85816666666636,274.46103565540113,269.2552976779316,112624,,,39.038952755517236,43.842878701422315,-0.29649880469673917,0,46.36519047987734,45.72781490973155,70,80,30,20,50,45.72781490973155,,48.7292601052285,30.282430823953042,30.985210147863956
2025-12-18T14:30:00-06:00,271.4234680319388,272.6,271.4234680319388,272.2075,271.80266666666637,274.3002398833098,269.3050934500229,132616,,,49.079247192202764,45.5883348650158,-0.2231623759331569,0,53.15147704560886,46.619468500978755,70,80,30,20,50,,,52.415216844085585,28.88226662296592,30.985210147863956
2025-12-18T14:45:00-06:00,271.8154840159694,273.21,271.8154840159694,272.5025,271.75958333333307,274.160936539843,269.3582301268231,297578,,,57.28579304759017,49.48748759254059,-0.13962913543821287,0,58.523730137269624,47.678282318184166,70,80,30,20,50,,,54.56057213001932,26.849486878184763,30.985210147863956
2025-12-19T08:30:00-06:00,272.1589920079847,272.8,271.57,272.3075,271.7112499999997,274.0057997017001,269.41670029829936,297519,,,60.340466740525095,53.10514730853543,-0.08814720473208126,0,58.947938750179034,48.36970321622273,70,80,30,20,50,,,52.863939053473395,25.200303095780992,30.350355780460355
2025-12-19T08:45:00-06:00,272.23324600399235,272.92,271.48,272.2025,271.6601249999997,273.8372630631649,269.4829869368345,277571,,,61.07580062751247,55.76203174819444,-0.05518390056363387,0,57.89592198590381,48.84408564251515,70,80,30,20,50,,,51.92757141341583,23.509840272907894,30.350355780460355
2025-12-19T09:00:00-06:00,272.21787300199617,272.21787300199617,270.97,271.6725,271.59549999999973,273.6487072066819,269.5422927933176,291556,,,54.99848914200996,55.50751754613295,-0.0710082759238162,0,51.671591565080504,48.64712205336713,70,80,30,20,50,,,47.36685872390499,22.56925479935903,30.350355780460355
2025-12-19T09:15:00-06:00,271.9451865009981,271.98,271.27,271.70375,271.5641249999997,273.58066278691706,269.54758721308235,132270,,,51.33418483073319,54.116406640999706,-0.08010420219261505,0,48.93049298832422,48.51534058450207,70,80,30,20,50,,,47.65876103687922,21.695854002492222,30.350355780460355
2025-12-19T09:30:00-06:00,271.8244682504991,272.81,271.47,271.97249999999997,271.611208333333,273.5975007845449,269.6249158821212,135528,,,51.18707560144091,53.13996296114677,-0.06487902531267764,0,50.7912764028885,48.742080130695236,70,80,30,20,50,,,50.215887180950816,20.54592033517029,30.350355780460355
2025-12-19T09:45:00-06:00,271.8984841252495,271.9,271.18,271.5425,271.7069999999997,273.36678156202123,270.0472184379782,186834,,,42.64406230572256,49.6413294093387,-0.08651310011833857,0,46.900545840341834,48.41872223131751,70,80,30,20,50,,48.41872223131751,46.31689588536227,19.089305447371505,30.350355780460355
2025-12-19T10:00:00-06:00,271.72049206262477,271.955,271,271.37624999999997,271.7855833333331,273.12019980976015,270.450966856906,129943,,,34.47476177524289,44.5858068646401,-0.11573907781371418,0,43.31432410657615,47.94508197173419,70,80,30,20,50,,,44.86642028444261,17.95312452784037,30.350355780460355
2025-12-19T10:15:00-06:00,271.5483710313124,271.62,271.21,271.3575,271.8312083333331,273.0003222221041,270.6620944445621,109720,,,28.749543564447595,39.307052431242596,-0.13881368623242452,0,41.3237670260566,47.51192608676567,70,80,30,20,50,,,44.6964128344703,16.898099388275746,30.350355780460355
2025-12-19T10:30:00-06:00,271.45293551565624,271.46,270.96,271.16,271.8237916666664,273.00693639644044,270.6406469368924,117334,,,22.567722920516797,33.72727592766733,-0.17106514654648208,0,38.18770834038784,46.890922710841295,70,80,30,20,50,,,42.85440076733288,16.270588990771913,30.350355780460355
2025-12-19T10:45:00-06:00,271.30646775782816,271.42,270.84,271.055,271.80083333333306,273.0156066890466,270.5860599776195,108060,,,18.49066143419113,28.64840442984193,-0.20275999270080547,0,35.51123074656795,46.22100560372607,70,80,30,20,50,,,41.86654440747711,15.856237282022393,30.350355780460355
2025-12-19T11:00:00-06:00,271.1807338789141,271.1807338789141,270.67,270.88500000000005,271.7545833333331,272.9992876713363,270.50987899532987,82706,,,15.676017280115474,24.324275379933113,-0.23884273549748514,0,32.42098299376464,45.42471834691059,70,80,30,20,50,,,40.248851177609936,15.712293464705294,30.350355780460355
2025-12-19T11:15:00-06:00,271.0328669394571,271.0328669394571,270.27,270.6425,271.69666666666643,272.9806510794665,270.41268225386636,171837,,,15.339129630313193,21.329226796726473,-0.2837355654892235,0,28.66410192114141,44.43390774092059,70,80,30,20,50,,,37.99363880198559,16.114703342021073,30.350355780460355
2025-12-19T11:30:00-06:00,270.8376834697285,271.35,270.33,270.91999999999996,271.6376666666664,272.89606193012855,270.37927140320426,158137,,,18.75627014724255,20.47157458023183,-0.29353780476492375,0,33.07844334979468,44.10921159986567,70,80,30,20,50,,,41.99868668300865,15.888358692348056,30.350355780460355
2025-12-19T11:45:00-06:00,270.87884173486424,271.63,270.87884173486424,271.365,271.5857499999997,272.753047734229,270.4184522657703,116691,,,34.165901166411466,25.036350108958374,-0.2623738861944389,0,42.74613432994226,44.60388093111074,70,80,30,20,50,,,47.8192315842037,15.179961676717394,30.350355780460355
2025-12-19T12:00:00-06:00,271.1219208674321,271.68,270.975,271.33375,271.5664166666664,272.73055220679186,270.4022811265409,112440,,,43.82078871034802,31.29782964275492,-0.23746057237201512,0,47.07727848058471,44.984570354606845,70,80,30,20,50,44.984570354606845,,47.45905160733157,14.433324939316943,30.350355780460355
2025-12-19T12:15:00-06:00,271.22783543371605,271.8,270.74,271.1275,271.5856666666664,272.6999685284267,270.47136480490605,113191,,,47.895776351560976,36.830478545690276,-0.23168848237014572,0,45.934890628051,44.99294711165839,70,80,30,20,50,,,45.04739603249344,14.121620533990125,30.350355780460355
2025-12-19T12:30:00-06:00,271.177667716858,271.177667716858,270.4,270.81624999999997,271.57737499999973,272.7105922766371,270.44415772336237,141135,,,43.83138902740178,39.16411537292745,-0.24935492487730926,0,41.22657557456754,44.54201960389714,70,80,30,20,50,,44.54201960389714,41.610990803449,14.348318323106263,30.350355780460355
2025-12-19T12:45:00-06:00,270.996958858429,271.07,270.68,270.90250000000003,271.534708333333,272.6699632026911,270.3994534639749,104195,,,43.00088244528393,40.44303773037961,-0.25347416131592126,0,40.66115775817912,44.324501597097,70,80,30,20,50,,,42.910634552896056,14.558823412999816,30.350355780460355
2025-12-19T13:00:00-06:00,270.9497294292145,271.25,270.57,270.97,271.49379166666637,272.61898229568726,270.3686010376455,172170,,,43.917799625832686,41.601291695530634,-0.24842827349641539,0,41.84418968709446,44.27615268381888,70,80,30,20,50,,,43.96188474751112,14.360390303401276,30.350355780460355
2025-12-19T13:15:00-06:00,270.9598647146073,271.51,270.9598647146073,271.3025,271.45783333333304,272.53521440444507,270.380452262221,69927,,,51.773086460794936,44.991889950618734,-0.21511963462364747,0,48.68849645055998,44.89916870046046,70,80,30,20,50,44.89916870046046,,48.9487728086307,13.631996945191007,30.350355780460355
2025-12-19T13:30:00-06:00,271.13118235730366,271.64,271.13118235730366,271.46500000000003,271.417583333333,272.396130499181,270.439036167485,81263,,,60.25235242511106,50.07871077544951,-0.17360865391560765,0,54.583755991823644,45.74366563459134,70,80,30,20,50,,,51.232895706442065,12.69226854073037,30.350355780460355
2025-12-19T13:45:00-06:00,271.2980911786518,271.75,271.2980911786518,271.5325,271.3968749999997,272.3378006857719,270.45594931422744,71315,,,67.13252066436029,55.76331407175311,-0.13372274419947416,0,58.54209546422827,46.603150340296565,70,80,30,20,50,,,52.189800927380524,11.975951471310804,30.350355780460355
2025-12-19T14:00:00-06:00,271.4152955893259,271.55,271.11,271.33,271.3908749999997,272.3311340845531,270.4506159154463,139431,,,66.89787091909695,59.47483302086772,-0.11710304007203831,0,55.77634049013908,46.93319951634173,70,80,30,20,50,,,49.078519160635295,11.329249693278799,30.350355780460355
2025-12-19T14:15:00-06:00,271.37264779466295,271.38,270.18,270.8925,271.3763749999997,272.3333638432444,270.419386156755,238514,,,59.259074439891286,59.40291349387558,-0.13764768168078945,0,47.05718362413394,46.42214644466865,70,80,30,20,50,,,43.10030147879363,12.286412393653952,30.350355780460355
2025-12-19T14:30:00-06:00,271.13257389733144,271.13257389733144,270.32,270.695,271.364958333333,272.3457221691596,270.38419449750637,177314,,,50.440232216827496,56.41535306819289,-0.1679302620673866,0,40.25878371372542,45.657950833341665,70,80,30,20,50,,45.657950833341665,40.69067935971627,13.175206329716593,30.350355780460355
2025-12-19T14:45:00-06:00,270.9137869486657,274.97,269.9,272.4275,271.41912499999967,272.44796559964476,270.3902844003546,882112,,,50.24417847985743,54.358294872081075,-0.05153706707602623,0,55.677243182411786,47.72874095952821,70,80,30,20,50,47.72874095952821,,61.18887677974077,15.08337026632873,30.350355780460355
2025-12-22T08:30:00-06:00,271.67064347433285,273.88,271.67064347433285,272.95,271.47804166666634,272.6397816842106,270.31630164912207,310982,,,53.54871596224539,54.08843523546918,0.08192241124572774,0,65.78522145650547,50.04568069924939,70,80,30,20,50,,,65.10578900743702,16.855236778897144,29.760848153585584
2025-12-22T08:45:00-06:00,272.3103217371664,273.01,272.09,272.5875,271.506833333333,272.73255518423275,270.2811114824333,240694,,,53.36844049028045,53.84843698707294,0.15663371293663886,0,66.34504988993628,51.44502675034265,70,80,30,20,50,,,60.540776082448865,18.500541397710673,29.760848153585584
2025-12-22T09:00:00-06:00,272.4489108685832,272.74,271.95,272.2975,271.509833333333,272.74281916287566,270.27684750379035,198154,,,51.34161647412525,53.012830149423706,0.1902493058518644,0,63.295251252727184,52.19794919336229,70,80,30,20,50,,,57.091945072989986,19.79788459832703,29.760848153585584
2025-12-22T09:15:00-06:00,272.3732054342916,272.49,271.565,272.02250000000004,271.49383333333304,272.6866823273157,270.3009843393504,155671,,,48.18237942456502,51.40267990780415,0.19248090365323378,0,58.78231889430512,52.43197855981413,70,80,30,20,50,,,53.953169441751065,20.37846858532695,29.760848153585584
2025-12-22T09:30:00-06:00,272.1978527171458,272.1978527171458,271.51,271.935,271.48141666666635,272.6475850246558,270.31524830867687,129719,,,45.50094197009137,49.43543392856656,0.18505573493746397,0,55.562170660347306,52.501790473760614,70,80,30,20,50,,,52.95556791441279,20.82858201276492,29.760848153585584
2025-12-22T09:45:00-06:00,272.0664263585729,272.41,271.99,272.19,271.48099999999965,272.6461459852782,270.3158540147211,108940,,,45.38984560004775,48.08690448572696,0.19747127813809584,0,56.519443531318785,52.90633156529731,70,80,30,20,50,,,55.53584866028581,21.450196517649843,29.760848153585584
2025-12-22T10:00:00-06:00,272.1282131792865,272.79,272.1282131792865,272.43,271.5062499999997,272.7187702748657,270.2937297251337,121253,,,46.89369062356901,47.68916653167431,0.22409346978372469,0,59.24731067198087,53.56915837104954,70,80,30,20,50,,,57.87753260843903,22.37863178766069,29.760848153585584
2025-12-22T10:15:00-06:00,272.2791065896432,272.68,272.21,272.4225,271.530208333333,272.78505644566275,270.27536022100327,77473,,,47.84694430788895,47.74175912374585,0.24179924990738755,0,60.49218859193219,54.12995512524706,70,80,30,20,50,,,57.775134027530925,23.240750252670768,29.760848153585584
